GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
FGFR1	DISP1	0	DIDA_NDI	0.897915	0.674245	1	0.442	0.222	0.635	0	1.134	0.858	0.052784	0.988748	0.98874	0	0	0	0	0.28	8e-05	0.000135	0.4227	0.283
KCNQ1	MYH7B	0	DIDA_NDI	0.660617	0.01282	0	0.42335066	0.2352839	0.50259805	0	0.42	0.17	0.035564	2.4e-05	2.4e-05	0	0	0	0	0.0769	2.3e-05	3.8e-05	0.4066	0.3832641
SCN1A	PYGM	0	DIDA_NDI	0.342283	0.085888	1	0.062	0.094	0.372	0	0.696	0.264	0.0929	1	1	0	0	0	0	0	0.006834	0.012122	0.5448	0.415
USH1C	DISP1	0	DIDA_NDI	0.280836	0.057167	0	0.706	0.285	0.635	0	0.205	0.071	0.095715	4e-06	4e-06	0	0	0	0	0.0476	7e-06	5e-06	0.5305	1
TTN	MYO6	0	DIDA_NDI	0.70367	0.064694	1	0.607	0.305	0.625	2.0967289e-05	0.568	0.136	0.022521	0.017788	0.017788	0	0.281	0	0	0	0.000934	0.000722	0.6302	0.222
BBS1	CEP152	0	DIDA_NDI	0.6378526	0.25934497	1	0.752	0.169	0.746	0	0.6163606	0.28615457	0.022521	0	0	0	0	0	0	0.1667	9e-06	6e-06	0.6157	1
SLC3A1	PYGM	0	DIDA_NDI	0.560512	0.304117	0	0.393	0.211	0.52	0	0.61	0.35	0.101345	0	0	0	0.42	0	0	0	0.006838	0.012115	0.3979	0.581
CDK5RAP2	HFE	0	DIDA_NDI	0.815096	0.645747	1	0.718	0.234	0.538	0	0.133	0.063	0.060498	1e-06	1e-06	0	0	0	0	0.3636	2e-05	2.3e-05	0.4937	0.246
RBM20	NPHS1	0	DIDA_NDI	0.38788489	0.14836203	1	0.367	0.302	0.305	0	0.51737356	0.24719372	0.08633432	0.5785151	0.39333817	0	0	0	0	0	5.3e-05	8.4e-05	0.4913	0.151
PCARE	CEP152	0	DIDA_NDI	0.40935117	0.15005054	0	0	0.239	0.332	0	0.47761744	0.22185624	0.09755492	0.47810763	0.3690853	0	0	0	0	0.09711499	3e-06	4e-06	0.5213	0.162
KCNQ1	RNF216	0	DIDA_NDI	0.426642	0.246795	0	0.437	0.168	0.458	0	0.397	0.193	0.069675	0.409359	0.40931	0	0	0	0	0	7e-06	1.1e-05	0.4258	0
NEK1	DSP	0	DIDA_NDI	0.462618	0.276655	2	0.521	0.332	0.598	0	1.089	0.061	0.101345	0.999902	0.999902	0	0	0	0	0	0.000838	0.001453	0.5226	0.246
KRT14	CEP290	0	DIDA_NDI	0.5312737	0.21581618	2	0.726	0.297	0.606	0	0.672	0.088	0.049045	0.067343	0.067343	0	0	0	0	0	0.00314	0.005557	0.626	0.468
LAMA1	TMPRSS3	0	DIDA_NDI	0.4561081	0.15899879	1	0.187	0.139	0.221	0	0.2	0.102	0.090128	4e-05	4e-05	0	0	0	0	0.0667	0.0012066639	0.0019996357	0.4693	0.63
PDX1	ADGRV1	0	DIDA_NDI	0.5950697	0.25009823	1	0.196	0.339	0.274	0.00014	0.5738794	0.25853142	0.07086686	0.4997404	0.3935021	0	0	0	0	0	1e-05	1.6e-05	0.5127	1
WDR11	TJP2	0	DIDA_NDI	0.3411916	0.11546045	1	1	0.335	0.576	0	0.4847732	0.18685336	0.087251	0.070329	0.070327	0	0	0	0	0.2609	0.000662	0.000546	0.2328	0
KCNJ10	PCARE	0	DIDA_NDI	0.34905055	0.11112397	1	0	0.118	0.382	0	0.5184411	0.23198171	0.099051416	0.6279283	0.4235615	0	0	0	0	0.093171336	0.00086610176	0.0014730365	0.5238	0.16
BBS7	TTN	0	DIDA_NDI	0.563673	0.204691	1	0.591	0.304	0.533	0	0.512	0.192	0.050673	0.001179	0.001179	0	0	0	0	0	0.000267	0.00046	0.6065	0.172
TRAPPC9	MYH7B	0	DIDA_NDI	0.33721986	0.10314739	0	0.28502688	0.16902149	0.38560164	0	0.268	0.018	0.066333	6e-06	6e-06	0	0	0	0	0	0.000102	0.000102	0.3525	0.06592687
BBS9	UNC13D	0	DIDA_NDI	0.360998	0.0407	0	0.742	0.131	0.495	0	0.404	0.234	0.091262	0	0	0	0	0	0	0.4667	0.00093	0.001199	0.6222	0.449
BBS9	DYNC2H1	0	DIDA_NDI	0.307095	0.094603	1	0.498	0.522	0.623	0	0.419	0.219	0.050673	0	0	0	0.48	0	0	0.6923	0.0011424384	0.0016781457	0.1127	0.56
LMBRD1	TJP2	0	DIDA_NDI	0.352638	0.147201	1	0.086	0.214	0.41	0	0.492	0.112	0.087251	3e-06	1e-06	0	0	0	0	0.2778	0.001216061	0.0019673354	0.3554	0
NOD2	RP1L1	0	DIDA_NDI	0.30692405	0.08908536	0	0	0.157	0.388	0	0.198	0.04	0.096236	0.28850132	0.2701629	0	0	0	0	0	0	0	0.4749	0.122
NLRP3	DYNC2H1	0	DIDA_NDI	0.21137	0.001122	1	0.459	0.167	0.477	0	0.422	0.222	0.052784	0.447263	0.447263	0	0	0	0.0588	0.1667	0.001054193	0.0018254092	0.5415	0.316
POLG	LAMA1	0	DIDA_NDI	0.57416785	0.20350173	2	0.566	0.14	0.293	0	0.356	0.054	0.078805	4.1e-05	4.1e-05	0	0	0	0	0.0667	3.6e-05	3.6e-05	0.4262	1
NOD2	CEP290	0	DIDA_NDI	1.004025	0.382645	1	0.697	0.239	0.647	0	0.499	0.261	0.023929	0	0	0	0	0	0	0.0455	4e-06	7e-06	0.5874	0.381
LRP5	WNT10A	0	DIDA_NDI	0.306917	0.099032	1	0.4	0.479	0.232	0.00027	0.261	0.129	0.022521	1.008525	0.988186	0	0.884	1	0	0.0417	1.6e-05	2.4e-05	0.5076	0.409
BBS1	KRT5	0	DIDA_NDI	0.47078446	0.18851744	2	0.713	0.237	0.589	0	0.5869622	0.28761065	0.064488	0.469328	0.469327	0	0	0	0	0.05	0.003157	0.005579	0.5066	0.29
SLC7A9	MYH7B	0	DIDA_NDI	0.597157	0.05064	0	0.37491086	0.2267691	0.4479804	0	0.264	0.014	0.046043	0.246082	0.246082	0	0	0	0	0	2.2e-05	4e-05	0.4239	0.22764592
KRT14	PDX1	0	DIDA_NDI	0.47581488	0.18424995	2	0.218	0.345	0.584	0	0.443	0.141	0.050673	0.590259	0.455573	0	0	0	0	0	0.003145	0.005548	0.4922	0.358
BMPR2	MYH7B	0	DIDA_NDI	0.825306	0.177509	1	0.54374325	0.3017186	0.4625471	0	0.978	0.728	0.052784	0.996668	0.996668	0	0	0	0	0	2.5e-05	3.5e-05	0.5445	0.3474486
TTN	SEC23A	0	DIDA_NDI	0.552377	0.215987	1	0.588	0.2	0.493	6.210364e-07	1.011	0.307	0.061829	0.000128	0.000128	0	0	0	0	0	0.001187	0.001172	0.5931	0
MYH7B	SLC26A4	0	DIDA_NDI	0.762715	0.114918	0	0.38420415	0.25099063	0.4380332	0	0.529	0.279	0.101113	0	0	0	0.151	0	0	0	0.0015524884	0.0019983028	0.4903	0.28583685
DISP1	WNT10A	0	DIDA_NDI	0.31481	0.09114	0	0.444	0.348	0.141	0	0.333	0.057	0.052784	0.010174	0.010165	0	0	0	0	0.0526	1.7e-05	2.3e-05	0.5342	0.381
TYR	USH1C	0	DIDA_NDI	1.062153	0.72415	1	0.635	0.29	0.483	0	0.309	0.175	0.069675	0	0	0	0	0	0	0	8e-06	5e-06	0.523	0.21
BBS4	SLC26A4	0	DIDA_NDI	0.766566	0.111067	1	0.097	0.243	0.318	0	0.511	0.297	0.101228	0.000141	0.000141	0	0	0	0	0.25	0.0012037725	0.0017902888	0.4967	0.39
MAN1B1	MYH7B	0	DIDA_NDI	0.38963938	0.14628509	0	0.34966648	0.18791193	0.4165871	0	0.416	0.166	0.049739	3e-06	3e-06	0	0	0	0	0.0667	7.7e-05	5.8e-05	0.459	0.080743045
LAMA1	CEP290	0	DIDA_NDI	0.56314945	0.21874669	2	0.778	0.393	0.382	0	0.531	0.229	0.050673	0	0	0	0	0	0	0.2857	1.2e-05	7e-06	0.4229	1
DSP	UNC13D	0	DIDA_NDI	0.529785	0.209488	1	0.594	0.233	0.546	0	0.66	0.49	0.108691	0.999902	0.999902	0	0	0	0	0.1875	0.001631	4.6e-05	0.6305	0.488
LRP5	ADGRV1	0	DIDA_NDI	0.63343334	0.27375075	1	0.675	0.406	0.63	0	0.67537963	0.30162063	0.046308156	0.7153985	0.4615085	0	0	0	0	0.0385	2e-06	2e-06	0.5332	1
BBS2	WHRN	0	DIDA_NDI	0.7127252	0.28154474	0	1	0.477	0.571	0	0.9202291	0.37010407	0.024674414	1.1117624	0.4863285	0	0.317	0	0	0.3333	4.3e-05	5e-06	0.3626	0.657
WHRN	MFN2	0	DIDA_NDI	0.44787225	0.16956985	1	1	0.236	0.368	0	0.71790785	0.32576814	0.0738184	0.8325613	0.48304924	0	0	0	0	0	9.6e-05	8.9e-05	0.5583	0.35
PINK1	KRT14	0	DIDA_NDI	0.44241017	0.1712385	2	0.466	0.153	0.637	0	0.41	0.174	0.052784	0.067343	0.067343	0	0	0	0	0	0.003139	0.005559	0.46	0.289
KCNQ1	CEP152	0	DIDA_NDI	0.436705	0.236732	0	0.496	0.134	0.416	0	0.434	0.156	0.023929	2.4e-05	2.4e-05	0	0	0	0	0.0667	3e-06	4e-06	0.4875	1
PYGM	ITGA7	0	DIDA_NDI	0.494551	0.238155	1	1	0.139	0.395	0	0.712	0.248	0.054895	0	0	0	0	0	0	0.0667	0.006931	0.01195	0.1186	0.296
PDZD7	CEP290	0	DIDA_NDI	0.421086	0.200293	1	1	0.333	0.564	0	0.579	0.181	0.054895	0.72277	0.72277	0	0.323	0	0	0.0909	1.1e-05	4e-06	0.5164	0.762
PYGM	CYP1B1	0	DIDA_NDI	0.74795	0.491555	1	0.358	0.2	0.488	0	0.571	0.389	0.057007	0.000297	0.000296	0	0	0	0	0	0.001117592	0.00179122	0.5579	0.309
LMBRD1	TTN	0	DIDA_NDI	0.4869	0.281464	1	0.083	0.22	0.357	1.0913909e-06	0.542	0.162	0.09464	2e-06	2e-06	0	0	0	0	0	0.0012298266	0.002085214	0.4993	0
PDZD7	TTN	0	DIDA_NDI	0.494579	0.273786	1	1	0.265	0.397	0	0.551	0.153	0.095715	0.72277	0.72277	0	0	0	0	0	0.00027	0.000455	0.5985	0.185
SCN5A	MYO7A	0	DIDA_NDI	0.596636	0.080997	1	0.558	0.247	0.404	0	0.349	0.135	0.062285	0.995748	0.995748	0	0	0	0	0.0909	8e-06	1.3e-05	0.3701	0.557
TRIM54	NPHS1	0	DIDA_NDI	0.671458	0.398694	1	0.752	0.235	0.235	0	0.61655134	0.26947233	0.054895	1e-06	1e-06	0	0	0	0	0.1667	6.2e-05	6.8e-05	0.16	0
TTN	KCNA5	0	DIDA_NDI	0.590548	0.177817	1	0.542	0.262	0.353	1.130309e-05	0.547	0.157	0.028855	0.000687	0.000687	0	0	0	0	0.1667	0.000264	0.000466	0.3388	0.329
CEP41	BBS9	0	DIDA_NDI	0.37705228	0.13414018	0	1	0.375	0.853	0	0.4770111	0.1933521	0.068442814	0.000126	0.000126	0	0	0	0	0.2143	0.000191	0.000113	0.1488	0
TTN	PROKR2	0	DIDA_NDI	0.51791	0.250455	2	0.143	0.21	0.236	5.4420993e-06	0.498	0.206	0.050673	0.000669	0.000669	0	0	0	0	0	0.000263	0.000467	0.4395	0.191
JUP	ADGRV1	0	DIDA_NDI	0.5546515	0.23470458	1	0.563	0.394	0.553	0	0.6084612	0.2716432	0.062673636	0.6523529	0.431994	0	0	0	0	0	0.00097	0.00172	0.5026	0.63
DSP	COL4A4	0	DIDA_NDI	0.61865	0.120623	1	0.407	0.348	0.333	0	0.659	0.491	0.028855	0.999902	0.999902	0	0.218	0	0	0	0.00087	0.001396	0.3877	0.342
KRT5	GJB2	0	DIDA_NDI	1.100633	0.089247	2	0.5	0.358	0.478	0.00039	1.19	0.386	0.054895	0.469328	0.469328	0	0.23	0	0	0.8571	0.003153	0.005586	0.1996	0.658
GDF9	F5	0	DIDA_NDI	0.44229797	0.1704773	1	0.69	0.23	0.619	0	0.26	0.034	0.052784	1.2e-05	1.2e-05	0	0	0	0	0	0.001113	0.001956	0.5519	0.333
BBS12	PCDH15	0	DIDA_NDI	0.35126	0.00559	0	0	0.085	0	0	0.253	0.157	0.120138	0	0	0	0.229	0	0	0.0476	4e-06	2e-06	0.4698	0.732
CEP290	CYP1B1	0	DIDA_NDI	0.930442	0.309063	2	0.343	0.26	0.421	0	0.471	0.289	0.052784	0.000296	0.000296	0	0	0	0	0.3158	0.0017317195	0.0024477637	0.4797	0.439
PCARE	UNC13D	0	DIDA_NDI	0.3147293	0.10530661	0	0	0.105	0.325	0	0.4337174	0.20947985	0.09982545	0.46823892	0.36047867	0	0	0	0	0.06780162	0.000803	0.001424	0.4973	0.102
STX11	SLC26A4	0	DIDA_NDI	0.622049	0.255584	0	0.112	0.309	0.649	0	0.587	0.221	0.167612	0.020026	0.020026	0	0	0	0	0.0909	0.0013081668	0.00198589	0.4283	0
GALT	USH2A	0	DIDA_NDI	0.4604639	0.1786277	1	0.628	0.099	0.423	0	0.224	0.034	0.057007	0.001191	0.001191	0	0	0	0	0.1333	4.3e-05	7.3e-05	0.5122	0.311
PRKN	BBS9	0	DIDA_NDI	0.43627682	0.16665031	0	0.645	0.133	0.529	0	0.5805098	0.25756094	0.08133835	0.6625685	0.37748837	0	0	0	0	0.04	0.000139	0.000204	0.3393	0.31
POLG	RET	0	DIDA_NDI	1.023121	0.339414	2	0.481	0.203	0.506	0	1.1	0.69	0.051833	0.99993	0.999848	0	0	0	0	0	2.9e-05	4.8e-05	0.5496	0.467
MAN1B1	CDH23	0	DIDA_NDI	0.3375757	0.10302631	0	0.355	0.087	0.479	0	0.565	0.017	0.14552	0.050696	0.05069	0	0	0	0	0.2353	5.8e-05	9.2e-05	0.4599	0.242
GGCX	WHRN	0	DIDA_NDI	0.4616384	0.16814703	1	0.158	0.169	0.304	0	0.6314671	0.2828702	0.084839925	0.6716044	0.4514377	0	0	0	0	0.3333	4.2e-05	7e-06	0.5975	0.48
DSP	NPHS1	0	DIDA_NDI	0.904712	0.16544	2	0.617	0.343	0.628	0	0.94364405	0.37327042	0.054895	0.999902	0.999902	0	0	0	0	0	0.000879	0.001381	0.5285	0.359
NLRP3	POLG	0	DIDA_NDI	0.446978	0.236729	1	0.582	0.199	0.571	0	0.527	0.117	0.085882	0.447304	0.447221	0	0	0	0	0.25	3e-05	4.6e-05	0.4155	0.353
COL4A4	BBS4	0	DIDA_NDI	0.576763	0.078736	1	0.187	0.32	0.287	0	0.191	0.023	0.054808	0.000141	0.000141	0	0	0	0	0.1333	4.4e-05	6.9e-05	0.5307	0.448
MYO7A	F5	0	DIDA_NDI	0.40933725	0.1442098	1	1	0.177	0.41	0	0.254	0.04	0.060174	0	0	0	0	0	0	0.2222	0.001115	0.001952	0.2156	0.362
MYO7A	PROKR2	0	DIDA_NDI	0.472544	0.205089	1	0.143	0.182	0.309	0	0.253	0.039	0.060174	0.000669	0.000669	0	0	0	0	0	8e-06	1.3e-05	0.4975	0.549
COL17A1	PYGM	0	DIDA_NDI	0.410776	0.154381	1	0.487	0.125	0.29	0	0.701	0.259	0.095715	0	0	0	0	0	0	0	0.0011515443	0.0019089509	0.5369	0.372
COL17A1	CHD7	0	DIDA_NDI	0.42223	0.142928	2	0.591	0.218	0.297	0	0.342	0.1	0.090085	1	1	0	0	0	0	0	0.0014970987	0.0024748605	0.5479	0.384
BBS1	PRKN	0	DIDA_NDI	0.47666177	0.18488185	1	0.639	0.155	0.531	0	0.63582003	0.27843237	0.07378566	0.7455299	0.4098887	0	0	0	0	0.1538	1.8e-05	1e-05	0.3595	0.442
SCN5A	TJP2	0	DIDA_NDI	0.507739	0.0079	2	0.566	0.321	0.592	0	0.544	0.06	0.052784	0.995748	0.995747	0	0	0	0	0.0526	0.000485	0.000859	0.5194	0
FGG	USH2A	0	DIDA_NDI	0.46024412	0.19179489	1	0.693	0.233	0.447	0	0.464	0.206	0.0929	0.079294	0.079294	0	0	0	0	0.1429	0.02975	0.052782	0.403	0.218
COL4A4	CHD7	0	DIDA_NDI	0.388665	0.109363	1	0.238	0.407	0.3	0	0.205	0.037	0.090085	1	1	0	0	0	0	0	5e-05	5.9e-05	0.4366	0.398
PDZD7	MYO6	0	DIDA_NDI	0.429884	0.209092	0	1	0.236	0.536	0	0.415	0.017	0.10416	0.740558	0.704981	0	0.244	0	0	0.15	0.000677	0.001178	0.4546	0.21
NLRP3	DISP1	0	DIDA_NDI	0.216959	0.006711	0	0.643	0.226	0.259	0	0.46	0.184	0.054895	0.447267	0.447258	0	0	0	0	0.1579	4e-06	0	0.5944	0.319
TTC8	CDH23	0	DIDA_NDI	0.40403	0.002122	1	1	0.317	0.316	0	0.444	0.104	0.095715	0.396086	0.2947	0	0.244	0	0	0.2353	9e-06	5e-06	0.5746	0.866
PYGM	TRAPPC9	0	DIDA_NDI	0.43321803	0.16887084	0	1	0.095	0.666	0	0.623	0.337	0.102753	6e-06	6e-06	0	0	0	0	0	0.006913	0.011982	0.6488	0.329
MAN1B1	PROKR2	0	DIDA_NDI	0.38607496	0.14023969	1	0.086	0.129	0.389	0	0.437	0.145	0.083548	0.000672	0.000666	0	0	0	0	0	5.5e-05	9.7e-05	0.5027	0.187
STX11	DYNC2H1	0	DIDA_NDI	0.289478	0.076987	1	0.512	0.444	0.383	0	0.283	0.083	0.110764	0.020026	0.020026	0	0	0	0	0.1579	0.0010453621	0.0018302411	0.578	0
SLC3A1	LAMA1	0	DIDA_NDI	0.54965353	0.18964602	1	0.483	0.149	0.418	0	0.281	0.021	0.0929	0	0	0	0	0	0	0.1111	1.3e-05	5e-06	0.5232	1
GALT	SCN5A	0	DIDA_NDI	0.353395	0.162244	2	0.51	0.081	0.423	0	0.337	0.147	0.054895	0.996938	0.994557	0	0	0	0	0.0667	4.2e-05	7.4e-05	0.4735	0.341
DISP1	LAMA1	0	DIDA_NDI	0.56903106	0.20264778	1	0.642	0.347	0.318	0	0.289	0.013	0.023929	4e-06	4e-06	0	0	0	0	0.125	1e-05	1e-05	0.3935	1
USH1C	IL17RD	0	DIDA_NDI	0.29293	0.045074	0	0.131	0.245	0.319	0	0.645	0.511	0.0929	2.6e-05	2.6e-05	0	0	0	0	0	7e-06	6e-06	0.4344	0.306
NEUROD1	TTN	0	DIDA_NDI	1.121557	0.353193	2	0.533	0.351	0.451	5.420813e-06	1.322	0.618	0.054895	0.138071	0.138071	0	0	0	0	0	0.000274	0.000448	0.4563	0.238
WNT10A	USH2A	0	DIDA_NDI	0.36030975	0.11949495	0	0.49	0.553	0.242	0	0.324	0.066	0.104733	0.010169	0.010169	0	0	0	0	0	1.6e-05	2.5e-05	0.5168	0.342
DYNC2H1	UNC13D	0	DIDA_NDI	0.266395	0.053903	1	0.471	0.196	0.509	0	0.185	0.015	0.082195	0	0	0	0	0	0	0.3333	0.0010222569	0.001814768	0.5987	0.57
RAB27A	DYNC2H1	0	DIDA_NDI	0.49625	0.283758	1	0.565	0.338	0.567	0	0.763	0.563	0.090085	8.2e-05	8.2e-05	0	0	0	0.0769	0.0769	0.0011965691	0.0020918848	0.5392	0.626
LRP5	BBS4	0	DIDA_NDI	0.431692	0.223807	2	0.527	0.384	0.357	0	0.173	0.041	0.054895	0.998497	0.998215	0	0	0	0	0.2381	4e-06	2e-06	0.5945	0.501
ITGA7	ADGRV1	0	DIDA_NDI	0.49554306	0.20839703	1	1	0.329	0.573	0	0.64004105	0.28414717	0.064018995	0.7847719	0.48131257	0	0	0	0	0	9.8e-05	0.000173	0.5532	0.306
ABCC6	CDH23	0	DIDA_NDI	0.51323116	0.19019394	0	0.34	0.217	0.532	0	0.381	0.167	0.129497	0.050694	0.050692	0	0	0	0	0.0625	8e-06	3e-06	0.3548	0.516
LMBRD1	CPT2	0	DIDA_NDI	0.204015	0.001421	0	0.071	0.299	0.422	0	0.305	0.075	0.09464	2e-06	1e-06	0	0	0	0	0.125	0.0012810115	0.00216617	0.3744	0
TRAPPC9	TYR	0	DIDA_NDI	0.34574386	0.12021173	1	1	0.177	0.634	0	0.385	0.099	0.062285	6e-06	6e-06	0	0	0	0	0	8.2e-05	0.000137	0.5282	0.087
SCN1A	MYO7A	0	DIDA_NDI	0.552902	0.124731	1	0.062	0.269	0.401	0	0.323	0.109	0.062285	1	1	0	0	0	0	0	8e-06	1.2e-05	0.4694	0.467
TTN	PDX1	0	DIDA_NDI	0.987463	0.219099	2	0.193	0.327	0.444	6.556131e-06	0.503	0.201	0.052784	0.522916	0.522916	0	0	0	0	0	0.000273	0.00045	0.4931	0.28
RET	IL17RD	0	DIDA_NDI	0.805195	0.557339	1	0.665	1	0.47	0	1.473	0.317	0.052784	0.999915	0.999863	0	0	0	0	0.1176	3e-06	1e-06	0.4097	1
RBM20	CHD7	0	DIDA_NDI	0.5237006	0.20736532	1	0.367	0.524	1	0	0.433	0.191	0.06701252	0.61921424	0.37818533	0	0	0	0	0	1.2e-05	1e-05	0.4579	0.527
SLC3A1	ADGRV1	0	DIDA_NDI	0.575105	0.23850834	0	0.42	0.145	0.699	0	0.6131108	0.27077758	0.07072269	0.6113148	0.4132141	0	0	0	0	0	5e-06	8e-06	0.4575	1
ITGA7	CEP290	0	DIDA_NDI	0.677043	0.055663	2	1	0.301	0.35	0	0.612	0.148	0.052784	0	0	0	0	0	0	0.12	0.000102	0.000167	0.6328	0.279
TRAPPC9	COL4A3	0	DIDA_NDI	0.38848525	0.13865097	0	1	0.232	0.367	0	0.437	0.151	0.069675	8.2e-05	7e-05	0	0	0	0	0.0588	0.000116	7.8e-05	0.5653	0.21
TTN	CYP1B1	0	DIDA_NDI	1.003935	0.23557	2	0.353	0.294	0.46	7.3991027e-06	0.443	0.261	0.057007	0.000296	0.000296	0	0	0	0	0.0714	0.001384322	0.001816705	0.5407	0.253
JUP	LMBRD1	0	DIDA_NDI	0.440346	0.23491	1	0.092	0.261	0.338	0	1.179	0.799	0.098863	0.037536	0.037533	0	0	0	0	0	0.00093413243	0.0015203044	0.3902	0
TTN	F5	0	DIDA_NDI	0.5289885	0.22796261	2	1	0.303	0.569	9.645517e-06	0.499	0.205	0.022521	0	0	0	0	0	0	0	0.001371	0.001498	0.3388	0.331
LRP5	MFN2	0	DIDA_NDI	0.196173	0.011712	2	0.498	0.261	0.241	0	0.144	0.012	0.052784	1.998172	0.001461	0	0	0	0	0.1818	7.4e-05	0.000127	0.4796	0.551
TYR	SLC26A4	0	DIDA_NDI	1.331968	0.454335	1	0.101	0.25	0.294	0	0.646	0.162	0.09853	0	0	0	0	0	0	0	0.0017974704	0.0020914185	0.4374	0.261
DYNC2H1	TJP2	0	DIDA_NDI	0.356165	0.143674	2	0.462	0.254	0.389	0	0.402	0.202	0.052784	1e-06	1e-06	0	0	0	0.05	0.2273	0.0010695881	0.0018897665	0.5938	0
MYO7A	UNC13D	0	DIDA_NDI	0.498965	0.178667	0	0.66	0.105	0.522	0	0.192	0.022	0.16363	0	0	0	0	0	0	0.1875	0.00081	0.001411	0.2567	0.531
PSMB9	CDH23	0	DIDA_NDI	0.48384443	0.1823182	0	1	0.128	0.253	0	0.974	0.426	0.110917	0.27634	0.174954	0	0	0	0	0.1333	0.002247	0.003976	0.4628	0.441
CDK5RAP2	ADGRV1	0	DIDA_NDI	0.45787075	0.18410946	1	0.58	0.303	0.536	0	0.56034184	0.24525405	0.079958215	0.6496112	0.40933472	0	0	0	0	0	1.7e-05	2.9e-05	0.4351	0.246
CEP290	CDH23	0	DIDA_NDI	0.513766	0.107613	1	1	0.164	0.422	0	0.654	0.106	0.0693	0.050693	0.050693	0	0.267	0	0	0.3529	7e-06	2e-06	0.633	0.768
BBS12	LAMA1	0	DIDA_NDI	0.48660198	0.16798207	1	1	0.247	0	0	0.199	0.103	0.095715	0	0	0	0	0	0	0.3	1e-05	1e-05	0.4464	1
USH1C	MYO6	0	DIDA_NDI	0.48849	0.150486	0	0.572	0.219	0.541	0.00023	0.283	0.149	0.052784	0.017788	0.017788	0	0.511	0	0	0.1053	0.000676	0.00118	0.3716	0.306
PCARE	DYNC2H1	0	DIDA_NDI	0.38499117	0.1369615	1	0	0.351	0.552	0	0.54576516	0.24763952	0.08753443	0.59778696	0.39529863	0	0	0	0	0.14576137	0.001168514	0.001931166	0.4556	0.139
BBS1	OCA2	0	DIDA_NDI	0.09937959	0	2	0.619	0.15	0.457	0	0.03702451	0	0.461757	0	0	0	0	0	0	0.1154	6e-06	1.1e-05	0.4261	0.301
MYO7A	HFE	0	DIDA_NDI	1.069238	0.391605	0	0.726	0.15	0.459	0	0.205	0.009	0.105568	1e-06	1e-06	0	0	0	0	0.25	1.1e-05	7e-06	0.307	0.347
HNF1A	CDH23	0	DIDA_NDI	0.54199964	0.22607051	1	1	0.19	0.352	0	1.124	0.576	0.034939	1.020352	0.918966	0	0	0	0	0	5e-06	2e-06	0.2142	0.305
GGCX	DYNC2H1	0	DIDA_NDI	0.246073	0.033582	2	0.154	0.112	0.348	0	0.222	0.022	0.090085	0	0	0	0	0	0	0.5625	0.0010196348	0.0017986347	0.4803	0.48
BBS1	DSP	0	DIDA_NDI	0.527415	0.21729268	2	0.616	0.265	0.452	0	0.7182874	0.36133146	0.064442	0.999902	0.999901	0	0	0	0	0.05	0.000835	0.001459	0.4162	0.475
GJB2	CDH23	0	DIDA_NDI	0.708769	0.302617	1	0.815	0.19	0.366	0	0.676	0.128	0.073523	0.050693	0.050693	0	0.715	0	0	0	6e-06	2e-06	0.5067	0.42
SCN5A	POLG	0	DIDA_NDI	0.599673	0.084034	2	0.518	0.09	0.357	5.3e-05	0.447	0.037	0.051833	0.995789	0.995706	0	0	0	0	0.1429	2.9e-05	4.9e-05	0.465	0.555
PRKN	POLG	0	DIDA_NDI	0.631034	0.24219859	1	0.654	0.217	0.556	0	0.83700264	0.3416627	0.049576186	0.87236917	0.44911814	0	0.568	0	0	0	4e-05	2.9e-05	0.5535	0.547
POLG	RP1L1	0	DIDA_NDI	0.26017594	0.063860595	1	0	0.107	0.358	0	0.284	0.126	0.182664	0.2628446	0.2836742	0	0	0	0	0	2.8e-05	5e-05	0.528	0.167
JUP	POLG	0	DIDA_NDI	0.679481	0.004226	2	0.562	0.165	0.427	0	1.194	0.784	0.118488	0.037576	0.037493	0	0	0	0	0.125	0.000998	0.00167	0.5028	0.44
PRKN	USH2A	0	DIDA_NDI	0.43592492	0.16298293	0	0.641	0.205	0.525	0	0.69263	0.29680428	0.07379917	0.87517804	0.44932082	0	0	0	0	0.2222	1.3e-05	2e-05	0.3502	0.321
SPRY4	USH1C	0	DIDA_NDI	0.310903	0.0271	1	1	0.092	0.403	0	0.968	0.834	0.052784	0.10992	0.10992	0	0	0	0	0	2.1e-05	2e-05	0.4908	0.306
STXBP2	PCDH15	0	DIDA_NDI	0.310618	0.046232	0	0	0.125	0.335	0	0.7	0.29	0.1008	7.8e-05	7.8e-05	0	0	0	0	0.0714	0.001613	0.002856	0.618	0
USH1C	KCNH2	0	DIDA_NDI	0.4666	0.128597	1	0.503	0.215	0.559	0.00016	0.764	0.63	0.057007	0.996051	0.996051	0	0	0	0	0.0476	9e-06	3e-06	0.381	1
MAN1B1	GDF9	0	DIDA_NDI	0.41339952	0.1487982	0	0.186	0.221	0.462	0	0.404	0.178	0.083548	1.5e-05	9e-06	0	0	0	0	0.0833	6e-05	8.8e-05	0.5496	0.295
