GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
BRF2	IRS4	0	ref_1000random	0.309108	0.108054	0	0.516	0.188	0.35	0.0	0.765	0.659	0.052784	0.609434	0.609434	0	0.0	0.0	0.0	0.3125	1.37E-4	2.1E-4	0.5068	0.418
SEC61A1	AFM	0	ref_1000random	0.527665	0.273221	0	0.481	0.352	0.446	0.0	0.992	0.736	0.125537	0.995608	0.995608	0	0.0	0.0	0.0	0.0588	0.007291	0.011108	0.5173	0.0
TMEM68	SLC28A1	0	ref_1000random	0.282752	0.058281	0	0.20095861	0.11631258	0.28049988	0.0	0.297	0.181	0.138855	0.016938	0.016936	0	0.0	0.0	0.0	0.0	7.9E-5	4.7E-5	0.4928	0.03466532
GADD45G	IVL	0	ref_1000random	0.550134	0.21450515	0	1.0	0.218	0.639	0.0	0.8	0.004	0.050673	0.720982	0.720982	0	0.0	0.0	0.0	0.05	1.14E-4	1.57E-4	0.5675	0.128
WASF1	PYHIN1	0	ref_1000random	0.61002195	0.2668676	1	0.474	0.2	0.669	0.0	0.686	0.614	0.069675	0.915287	0.913453	0	0.0	0.0	0.0	0.0	8.3E-5	4.5E-5	0.6395	1.0
GPR37	DENND1C	0	ref_1000random	0.38926587	0.17776234	0	0.281	0.068	0.471	0.0	0.895	0.687	0.086072	0.835397	0.763385	0	0.0	0.0	0.0	0.0	7.0E-5	1.23E-4	0.5656	0.0
IQUB	CMTM2	0	ref_1000random	0.154969	0.013944	0	0.0	0.0	0.0	0.0	0.109	0.015	0.1341	2.1E-5	2.1E-5	0	0.0	0.0	0.0	0.2	5.0E-6	8.0E-6	0.4818	0.0
CD300LG	EGF	0	ref_1000random	0.3045322	0.104274765	1	1.0	0.309	1.0	0.0	0.449	0.343	0.149805	0.029935	0.029935	0	0.0	0.0	0.0	0.1	1.84E-4	1.72E-4	0.5062	0.0
TSPO2	CSPG5	0	ref_1000random	0.26164484	0.071449876	0	0.279	0.0	0.674	0.0	0.3697661	0.17623013	0.156463	0.41483	0.414829	0	0.0	0.0	0.0	0.0	6.0E-6	3.0E-6	0.4215	0.0
SATB2	BID	0	ref_1000random	0.5355144	0.2596978	1	0.587	0.149	0.501	0.0	0.916	0.81	0.054895	0.999563	0.999563	0	0.0	0.0	0.0	0.2857	0.002157	0.003728	0.5111	0.261
FAM200A	NUDCD1	0	ref_1000random	0.19702414	0.025901042	0	0.3302946	0.1379995	0.28477684	0.0	0.25042152	0.07767412	0.166768	6.4E-5	5.6E-5	0	0.0	0.0	0.0	0.375	5.1E-4	8.97E-4	0.3648	0.0
ILVBL	ZNF404	0	ref_1000random	0.24683866	0.068880655	0	0.715	0.0	0.166	0.0	0.232	0.132	0.144148	2.6E-5	3.0E-6	0	0.0	0.0	0.0	0.2	9.3E-4	0.001648	0.4743	0.0
HS6ST3	GSAP	0	ref_1000random	0.13900106	0.0010287379	0	0.141	0.206	0.0	0.0	0.25919878	0.1300495	0.248184	0.747378	0.747378	0	0.0	0.0	0.0	0.0952	5.0E-6	2.0E-6	0.5625	0.0
SBF1	OR2D3	0	ref_1000random	0.218212	0.0726	1	0.099	0.0	0.425	0.0	0.2	0.052	0.095715	0.693628	0.687449	0	0.0	0.0	0.0	0.0	5.4E-5	9.6E-5	0.5164174	0.0
GPR68	LAPTM5	0	ref_1000random	0.252821	0.012401	0	0.0	0.0	0.679	0.0	0.324	0.06	0.069675	0.735921	0.735483	0	0.0	0.0	0.0	0.2	7.0E-6	1.0E-6	0.3383	0.0
SYT9	SPATA22	0	ref_1000random	0.201311	0.039203	0	0.815	0.0	0.0	0.0	0.401	0.185	0.164016	0.331829	0.330898	0	0.0	0.0	0.0	0.0	8.0E-6	8.0E-6	0.4892	0.0
SCP2	TUBA3E	0	ref_1000random	0.572373	0.2289	0	0.476	0.228	0.607	0.0	0.749	0.237	0.054895	0.001345	0.001066	0	0.0	0.0	0.0	0.0	0.007509	0.007861	0.48234993	0.0
RNASE7	C20orf194	0	ref_1000random	0.3402412	0.13229297	0	0.419	0.296	0.643	0.0	0.482	0.286	0.134485	0.286454	0.274444	0	0.0	0.0	0.0	0.0	6.0E-6	9.0E-6	0.4632	0.0
C8G	UNC13A	0	ref_1000random	0.29104218	0.11493264	1	0.0	0.086	0.211	0.0	0.215	0.131	0.0929	0.999987	0.999987	0	0.0	0.0	0.0	0.0	9.130011E-4	0.0015115093	0.5697	0.0
CDK6	PIP5KL1	0	ref_1000random	0.63269424	0.26290795	0	0.0	0.295	1.0	0.0	1.068	0.926	0.102753	0.923682	0.923672	0	0.0	0.0	0.0	0.2381	6.23E-4	0.001105	0.7077	1.0
SAFB2	WDR74	0	ref_1000random	0.258221	0.051144	0	1.0	0.338	0.746	0.0	0.363	0.073	0.070357	0.999583	0.999583	0	0.0	0.0	0.0	0.375	6.6E-4	9.22E-4	0.1816	0.0
ERLEC1	DLAT	0	ref_1000random	0.35103258	0.1271588	0	0.644	0.295	0.647	0.0	0.42367405	0.16489336	0.101345	6.86E-4	6.72E-4	0	0.0	0.0	0.0	0.05	0.001991	0.003256	0.384	0.0
TRIM9	USPL1	0	ref_1000random	0.257037	0.086561	0	0.635	0.389	0.272	0.0	0.319	0.135	0.118856	1.479211	0.496617	0	0.0	0.0	0.0	0.04	8.0E-6	1.4E-5	0.6115	0.0
EVX2	RASGEF1C	0	ref_1000random	0.237928	0.023606	1	0.0	0.0	0.0	0.0	0.41	0.224	0.181212	0.4532977	0.35949385	0	0.0	0.0	0.0	0.0667	4.0E-6	6.0E-6	0.5069068	0.0
DTWD2	KIT	0	ref_1000random	0.267915	0.038096	1	0.0	0.0	0.0	0.0	0.524	0.246	0.051833	0.999901	0.999858	0	0.0	0.0	0.0	0.15	4.8E-5	4.0E-6	0.4696	0.0
TTC33	SERINC3	0	ref_1000random	0.274011	0.064898	0	0.40271288	0.16343315	0.44908604	0.0	0.275	0.011	0.063143	0.612871	0.567634	0	0.0	0.0	0.0	0.5	3.6E-5	4.1E-5	0.2701	0.036753543
ZFP36L1	SLC35A3	0	ref_1000random	0.41390836	0.1627862	1	0.455	0.137	0.505	0.0	1.133	0.655	0.065321	0.576013	0.437382	0	0.0	0.0	0.0	0.3333	5.8E-5	4.8E-5	0.4771	0.0
CD40LG	MAGI3	0	ref_1000random	0.870125	0.651446	0	0.664	0.335	0.432	0.0	1.494	0.398	0.052784	1.435014	0.293854	0	0.0	0.0	0.0	0.2667	2.2E-5	2.3E-5	0.5141	1.0
GEMIN8	TAF7L	0	ref_1000random	0.165944	0.021584	0	0.815	0.315	0.677	0.0	0.12	0.042	0.090623	1.749974	0.062529	0	0.0	0.0	0.0	0.0833	4.4E-5	6.4E-5	0.6291	0.0
IL23A	ETNK2	0	ref_1000random	0.666323	0.499242	0	0.0	0.112	0.485	0.0	0.384	0.246	0.109893	0.849557	0.835319	0	0.0	0.0	0.0	0.0625	7.0E-6	6.0E-6	0.3959	0.0
RAG2	RGS3	0	ref_1000random	0.4627262	0.1772367	0	0.346	0.171	0.542	0.0	0.332	0.188	0.054895	0.010616	0.010423	0	0.0	0.0	0.0	0.1429	1.62E-4	2.85E-4	0.6265	0.517
SLC19A2	PLXNA2	0	ref_1000random	0.313308	0.004945	0	0.484	0.198	0.669	0.0	0.579	0.101	0.083251	0.998267	0.989695	0	0.0	0.0	0.0	0.2632	1.0E-5	0.0	0.4922	0.395
UBN2	PLXNB3	0	ref_1000random	0.225655	0.029212	0	0.3065075	0.1317382	0.33999968	0.0	0.5443253	0.25795212	0.148708	1.101986	0.8953	0	0.0	0.0	0.0	0.2105	2.0E-5	8.0E-6	0.5162	0.014983602
LDLRAD4	USP20	0	ref_1000random	0.36095256	0.13155974	0	0.69	0.31	0.437	0.0	0.5183325	0.22642198	0.087251	0.379194	0.375419	0	0.0	0.0	0.0	0.3333	1.2E-5	1.9E-5	0.4138	0.0
EML6	LRRC29	0	ref_1000random	0.28986847	0.088558435	0	0.28588063	0.12879272	0.31461313	0.0	0.45120892	0.22661276	0.143756	0.450236	0.435829	0	0.0	0.0	0.0	0.2	0.001276715	0.0022678198	0.5601	0.022840314
ZNF212	CDK13	0	ref_1000random	0.46835124	0.19984256	0	0.498	0.827	1.0	1.3E-4	0.6922115	0.32764724	0.066074	0.751252	0.751249	0	0.0	0.0	0.0	0.5	6.4E-5	8.1E-5	0.329	0.0
TTBK2	ZNF704	0	ref_1000random	0.199723	0.030948	1	0.0	0.0	0.0	0.0	0.483	0.103	0.063662	1.969572	0.024287	0	0.0	0.0	0.0	0.4667	8.0E-6	1.3E-5	0.5325	0.0
ANAPC10	ZNF571	0	ref_1000random	0.3641566	0.13370755	0	0.0	0.0	0.661	0.0	0.42577258	0.16147621	0.045499	0.057568	0.057568	0	0.0	0.0	0.0	0.3333	1.9E-5	2.2E-5	0.2011	0.0
STH	SPATA13	0	ref_1000random	0.34842908	0.12788002	0	1.0	0.104	0.646	0.0	0.55126995	0.26519302	0.0929	0.533289	0.5244	0	0.0	0.0	0.0067996155	0.1111	1.6E-5	4.0E-6	0.4957	0.0
ZNF777	GSAP	0	ref_1000random	0.3398245	0.11563874	0	0.373	0.152	0.128	0.0	0.57477504	0.29154268	0.104141	0.997614	0.997614	0	0.0	1.8666469E-4	0.0	0.1364	5.0E-6	3.0E-6	0.6439	0.0
HDDC3	ANK3	0	ref_1000random	0.340081	0.118911	0	0.36574486	0.20120469	0.45801905	0.0	0.905	0.683	0.077598	1.071831	0.928169	0	0.0	4.597768E-5	0.0	0.0714	1.98E-4	2.1E-4	0.5098	0.067750484
HCCS	C12orf49	0	ref_1000random	0.29973608	0.09515885	0	0.44981393	0.25233522	0.42456028	0.0	0.209	0.011	0.063143	0.995761	0.90534	0	0.0	5.38692E-4	0.0	0.1667	1.79E-4	3.15E-4	0.1959	0.0063485303
FOXO4	SMPD3	0	ref_1000random	0.414258	0.048193	1	0.529	0.241	0.638	0.0	1.14	0.574	0.050673	1.521065	0.202673	0	0.0	0.0	0.0	0.087	1.0E-5	7.0E-6	0.359	0.0
TRNT1	MMP27	0	ref_1000random	0.233467	0.003492	0	0.157	0.195	0.411	0.0	0.16	0.012	0.168337	2.0E-6	2.0E-6	0	0.0	0.0	0.0	0.0	7.28E-4	0.001281	0.5766	0.0
CD70	C1orf198	0	ref_1000random	0.36264527	0.13875993	1	0.39487246	0.19588725	0.42426178	0.0	0.287	0.111	0.063143	0.073127	0.018377	0	0.0	0.0010499635	0.0	0.0	2.97E-4	1.58E-4	0.633	0.08415612
FAM189A2	CNTROB	0	ref_1000random	0.29684475	0.087290406	0	0.477	0.146	0.255	0.0	0.39018586	0.15670983	0.108124	9.0E-6	9.0E-6	0	0.0	0.0	0.0	0.2632	1.2E-5	1.9E-5	0.5145	0.0
SLC22A3	SPRR3	0	ref_1000random	0.238954	0.106951	0	0.535	0.138	0.477	0.0	0.114	0.074	0.124927	0.006076	0.00601	0	0.0	0.0	0.0	0.1333	4.54E-4	7.57E-4	0.4263	0.296
E2F5	RAG2	0	ref_1000random	0.786182	0.427438	0	0.495	0.232	0.721	0.0	0.874	0.73	0.050673	0.036848	0.01581	0	0.0	0.0	0.0	0.0769	4.0E-6	5.0E-6	0.4159	0.311
ITSN1	IRF3	0	ref_1000random	0.54101	0.136925	1	0.515	0.328	0.613	0.0	0.791	0.501	0.023929	1.003217	0.996783	0	0.0	0.0	0.0	0.12	2.44E-4	2.16E-4	0.5466	0.356
STAG2	CRYBB2	0	ref_1000random	0.46056324	0.191693	0	0.524	0.085	0.0	0.0	0.817	0.387	0.064535	1.583885	0.416115	0	0.0	0.0	0.0	0.0385	0.002362	0.003313	0.5031	0.0
WDR83	PANK1	0	ref_1000random	0.3447158	0.1189169	1	0.606	0.258	0.568	0.0	0.45164347	0.19983552	0.059659	0.002123	0.002121	0	0.0	0.0	0.0	0.2308	0.0016989781	0.0028375895	0.552	0.0
SBNO2	MGAT5B	0	ref_1000random	0.251226	0.026444	0	0.0	0.133	0.704	0.0	0.596	0.156	0.148355	0.150528	0.10168	0	0.0	0.0	0.0	0.0	8.0E-6	5.0E-6	0.5164	0.0
FOSL1	SLX4IP	0	ref_1000random	0.42542607	0.1747605	1	0.31484956	0.18679126	0.4234807	0.0	0.50187314	0.24878359	0.081521	0.289819	0.289773	0	0.0	3.0875577E-5	0.0	0.125	1.2E-5	1.2E-5	0.5862	0.08861536
DYNC1LI2	CYP2D6	0	ref_1000random	0.41099352	0.16126554	0	0.407	0.211	0.528	0.0	0.5283309	0.26186523	0.095715	0.798419	0.798419	0	0.0	0.0	0.0	0.0	0.001056479	0.0016962634	0.4854	0.0
ELF5	ZNF543	0	ref_1000random	0.30668512	0.10222823	1	1.0	0.0	0.0	0.0	0.338	0.162	0.096752	0.019087	0.019087	0	0.0	0.0	0.0	0.2353	1.0E-6	3.0E-6	0.4799	0.0
TRAPPC5	TBC1D32	0	ref_1000random	0.31987092	0.11024213	0	0.0	0.105	0.0	0.0	0.48561215	0.23245016	0.068477	0.577704	0.577704	0	0.0	0.0	0.0	0.4167	9.7E-5	1.7E-4	0.5408	0.0
GLRA1	DYNC2LI1	0	ref_1000random	0.282911	0.118309	2	0.408	0.154	0.425	0.0	0.316	0.214	0.105099	0.076576	0.076409	0	0.0	0.0	0.0	0.0	1.7E-5	2.0E-5	0.6176	0.0
ZNF653	CAPN13	0	ref_1000random	0.186669	0.030739	0	0.093	0.148	0.506	0.0	0.291	0.175	0.147126	0.142112	0.142112	0	0.0	0.0	0.0	0.0	6.0E-6	7.0E-6	0.5883	0.0
RNF170	PTGIS	0	ref_1000random	0.370322	0.184664	0	1.0	0.0	0.0	0.0	0.483	0.185	0.108383	0.64816	0.648112	0	0.0	0.0	0.0	0.0476	5.9E-5	2.4E-5	0.5098	0.0
SMAP1	TMEM214	0	ref_1000random	0.3790929	0.12774383	0	0.0	0.0	0.0	0.0	0.611142	0.29634243	0.05842	0.984857	0.982522	0	0.152	0.0	0.0	0.1304	6.0E-4	4.82E-4	0.3944	0.0
GRB10	PIBF1	0	ref_1000random	0.758737	0.588734	1	0.728	0.251	0.403	0.0	0.619	0.067	0.087251	0.367424	0.367424	0	0.0	0.0	0.0	0.1905	5.7E-5	3.0E-6	0.6063	0.048
ARHGAP21	NKAP	0	ref_1000random	0.25704	0.052417	0	1.0	0.068	0.571	0.0	0.642	0.058	0.096068	1.995461	0.004433	0	0.0	0.0	0.0	0.0667	8.8E-5	8.0E-5	0.5326	0.0
TMEM258	RBBP7	0	ref_1000random	0.3388918	0.1067284	0	0.0	0.548	0.545	0.0	0.68036497	0.34126818	0.085139	0.984159	0.98243	0	0.0	0.0	0.0	0.4667	0.002065	0.003483	0.3821	0.0
RNF139	TRAF3IP1	0	ref_1000random	0.219121	0.010659	0	1.0	0.28	0.386	0.0	0.376	0.16	0.062751	0.061033	0.060715	0	0.0	0.0	0.0	0.3077	1.6E-5	1.4E-5	0.5894	0.0
RNASE11	INSL6	0	ref_1000random	0.1950342	0.04197437	0	0.0	0.0	0.0	6.2E-5	0.102	0.046	0.1217835	0.001038	9.47E-4	0	0.0	1.00999314E-4	0.0	0.5	0.00121012	0.0021088365	0.2441	0.0
TAF7	SALL4	0	ref_1000random	0.311714	4.8E-5	1	0.598	0.556	0.749	0.0	1.009	0.037	0.050673	1.736071	0.262813	0	0.0	0.0	0.0	0.0714	6.2E-5	4.2E-5	0.5268	0.0
KLHL8	RAB36	0	ref_1000random	0.215435	0.004197	0	0.0	0.054	0.442	0.0	0.15	0.064	0.059118	0.001223	0.001194	0	0.0	0.0	0.0	0.1667	3.0E-6	4.0E-6	0.4508	0.0
SLC6A3	ZFYVE28	0	ref_1000random	0.3584003	0.116393164	0	0.467	0.076	0.376	0.0	0.367	0.031	0.052784	1.885497	0.108577	0	0.0	0.0	0.0	0.0	1.0E-6	0.0	0.3782	0.0
EGR1	RPUSD1	0	ref_1000random	1.019253	0.754454	0	0.477	0.383	0.314	0.0	1.069	0.909	0.084	0.674345	0.674345	0	0.0	0.0028292257	0.0	0.0	4.0E-6	3.0E-6	0.5723	0.0
ARHGAP15	LIPE	0	ref_1000random	0.658679	0.405143	0	0.145	0.104	0.823	0.0	0.955	0.611	0.052784	5.0E-6	5.0E-6	0	0.0	0.0	0.0	0.0	7.77E-4	6.1E-5	0.4357	0.0
RPL39L	LAMA1	0	ref_1000random	0.385069	0.15521464	1	1.0	0.173	0.094	0.0	0.779	0.477	0.090338	0.175781	0.175781	0	0.0	0.0	0.0	0.2222	9.0E-6	1.3E-5	0.3965	0.0
ZSWIM5	ZNF679	0	ref_1000random	0.2400471	0.071376935	0	0.0	0.0	0.0	0.0	0.653	0.531	0.200878	0.116879	0.116879	0	0.0	0.0	0.0	0.0909	4.0E-6	1.0E-6	0.51221275	0.0
SGCB	ERCC8	0	ref_1000random	0.30199	0.069383	0	0.0	0.0	0.221	0.0	0.615	0.291	0.0929	0.0036	0.0036	0	0.0	0.0	0.0	0.1765	1.3E-5	1.8E-5	0.4011	0.172
CHRDL1	KRT5	0	ref_1000random	0.974822	0.215059	1	0.0	0.321	0.421	0.0	1.135	0.441	0.052784	0.522956	0.415699	0	0.0	0.0	0.0	0.0	0.003195	0.005511	0.4201	0.0
ZNF98	E2F8	0	ref_1000random	0.37591097	0.14150327	0	1.0	0.0	0.0	0.0	0.6023229	0.28789955	0.087251	0.995043	0.995039	0	0.0	0.0	0.0	0.0435	9.0E-6	1.4E-5	0.4855	0.0
ARHGAP26	MFAP3	0	ref_1000random	0.464915	0.257787	0	0.38371086	0.19656467	0.4304789	0.0	0.36	0.238	0.0929	1.007305	0.990415	0	0.0	0.0	0.0	0.1667	1.4E-5	1.9E-5	0.4465	0.084272616
CAV3	RARS2	0	ref_1000random	0.679913	0.43401	0	0.259	0.12	0.361	0.0	0.801	0.091	0.085735	0.33984	0.339833	0	0.0	0.0	0.0	0.0455	9.5E-5	8.9E-5	0.5319	0.0
ZBTB40	TEX11	0	ref_1000random	0.183768	0.021109	0	0.477	0.087	0.53	0.0	0.376	0.168	0.13493	0.999976	0.999952	0	0.0	0.0	0.0	0.0588	2.2E-5	1.4E-5	0.5649	0.0
RAB37	SCO2	0	ref_1000random	0.381523	0.145246	1	0.526	0.108	0.566	0.0	0.152	0.012	0.105568	1.84E-4	2.0E-5	0	0.0	0.0	0.0	0.2727	3.64E-4	4.51E-4	0.5682	0.031
LCP2	DPP7	0	ref_1000random	0.41182154	0.15145735	1	0.129	0.195	0.323	0.0	0.32	0.12	0.054895	0.9889	0.9889	0	0.0	0.0	0.0	0.1429	0.003893	0.006315	0.4805	0.179
RPLP2	OSMR	0	ref_1000random	0.36764	0.194452	0	0.595	0.084	0.294	0.0	0.926	0.648	0.051156	0.708518	0.708518	0	0.0	0.0	0.0	0.2609	0.009865	0.017465	0.5814	1.0
GPR68	RABL2A	0	ref_1000random	0.21845	0.02197	0	0.0	0.371	0.0	0.0	0.51900744	0.2563009	0.085572	0.940558	0.94012	0	0.0	0.0	0.0	0.087	3.5E-5	5.0E-5	0.5063079	0.0
ABI3	MADD	0	ref_1000random	0.370917	0.123152	1	0.622	0.454	0.687	0.0	0.581	0.105	0.057007	0.028613	0.026809	0	0.0	0.001386241	0.0	0.0	4.07E-4	6.2E-4	0.4847	0.0
CENPB	IGSF9	0	ref_1000random	0.213274	0.003691	0	0.4006403	0.17393838	0.44189864	0.0	0.783	0.335	0.109649	1.542362	0.40454	0	0.0	0.0	0.0	0.0	4.6E-5	7.8E-5	0.4215	0.03466162
ISL1	CRLF3	0	ref_1000random	0.42381242	0.13850571	1	0.62	0.24	0.839	0.0	0.775	0.013	0.057007	1.582064	0.369793	0	0.0	0.0	0.0	0.1111	4.87E-4	8.61E-4	0.5669	0.0
ING5	HCAR3	0	ref_1000random	0.515283	0.22736672	0	0.0	0.62	0.231	0.0	0.63329417	0.32048538	0.023929	0.445401	0.445387	0	0.0	0.0	0.0	0.05	3.3E-5	5.3E-5	0.5408	0.069
IGFBP6	SBNO2	0	ref_1000random	0.2766905	0.065763324	0	0.0	0.22	0.421	0.0	0.676	0.076	0.13604	0.116755	0.067908	0	0.0	0.0	0.0	0.4167	0.001152	0.002025	0.5699	0.0
HOXD8	ADAMTS5	0	ref_1000random	0.358411	0.144778	0	0.171	0.056	0.492	0.0	0.469	0.137	0.054895	0.736481	0.498781	0	0.0	0.0	0.0	0.5263	2.0E-6	3.0E-6	0.1925	0.0
TMED9	LMAN1L	0	ref_1000random	0.199923	0.015121	0	0.367	0.764	0.825	0.0	0.283	0.189	0.134481	0.159568	0.159568	0	0.0	0.0026308822	0.0	0.1875	0.001626	0.002884	0.5182	0.0
CAMKMT	MVD	0	ref_1000random	0.48871747	0.18991177	0	0.486	0.201	1.0	0.0	0.43532842	0.17050976	0.0929	0.0	0.0	0	0.0	0.0	0.0	0.1765	7.17E-4	0.001254	0.4264	0.63
ACLY	MIS18BP1	0	ref_1000random	0.45909923	0.19873178	1	0.504	0.059	0.431	0.0	0.7345374	0.37564203	0.054895	0.996438	0.996392	0	0.0	0.0	0.0	0.5	0.005233	0.009246	0.479	0.0
SST	LRRC45	0	ref_1000random	0.32149082	0.10251179	1	0.28437412	0.1290953	0.3201377	0.0	0.329	0.005	0.11127	0.665501	0.665495	0	0.0	0.0	0.0	0.0	8.4E-5	1.41E-4	0.5865	0.048685845
GRM3	GAS2	0	ref_1000random	0.368318	0.14245	0	0.0	0.0	0.288	0.0	0.843	0.019	0.050673	1.011	0.958421	0	0.0	0.0	0.0	0.1176	1.2E-5	8.0E-6	0.4656	0.061
FAM212A	ACOT9	0	ref_1000random	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
CFHR5	HDGF	0	ref_1000random	0.49796847	0.21836767	0	0.418	0.251	0.568	0.0	0.695	0.621	0.095715	0.269699	0.269699	0	0.0	0.0	0.0	0.0	0.005793	0.005597	0.4484	0.173
EI24	ARID1A	0	ref_1000random	0.255727	0.045917	1	0.0	0.204	0.501	0.0	1.209	0.147	0.052784	1.965168	0.034832	0	0.0	0.0	0.0	0.1111	3.65E-4	5.67E-4	0.5412	0.0
EXT1	SLC6A17	0	ref_1000random	0.380704	0.155134	1	0.0	0.22	0.568	0.0	0.97	0.478	0.09464	1.962055	0.036586	0	0.0	1.3489611E-4	0.0	0.0	1.1E-5	1.0E-6	0.612	0.0
ZNF567	CACNA1B	0	ref_1000random	0.31683	0.113304	1	0.509	0.0	0.0	0.0	0.915	0.211	0.094917	0.982605	0.982602	0	0.0	0.0	0.0	0.1429	1.0E-6	0.0	0.4033	0.0
TFB1M	OR52D1	0	ref_1000random	0.27924377	0.0722129	1	0.143	0.086	0.173	0.0	0.355	0.017	0.0929	0.003686	0.003663	0	0.0	0.0	0.0	0.125	0.0015992065	0.002815988	0.5548	0.0
ZCCHC10	RBM45	0	ref_1000random	0.224494	0.003689	0	0.33037388	0.13594982	0.3742917	0.0	0.222	0.056	0.110697	0.160927	0.160677	0	0.0	0.0	0.0	0.4375	6.7E-5	4.7E-5	0.3253	0.024774501
STXBP6	CNTNAP1	0	ref_1000random	0.200966	0.015899	1	0.345	0.303	0.361	0.0	0.394	0.01	0.096752	0.102006	0.093789	0	0.0	0.0	0.0	0.1739	9.1E-5	9.6E-5	0.5105	0.0
ZBTB37	LILRB1	0	ref_1000random	0.21884248	0.045974895	0	0.214	0.0	0.0	0.0	0.195	0.019	0.14984	0.734047	0.734027	0	0.0	0.0	0.0	0.1333	3.1E-5	4.7E-5	0.5377	0.0
ROM1	KIAA0753	0	ref_1000random	0.26943552	0.069391906	0	0.0	0.0	0.207	0.0	0.59	0.206	0.154897	0.003269	0.003269	0	0.0	0.0	0.0	0.04	1.2E-5	1.1E-5	0.6479	0.0
DPYSL5	DOCK5	0	ref_1000random	0.267666	0.031476	0	1.0	0.219	1.0	0.0	0.6579286	0.30529484	0.052784	0.999675	0.996989	0	0.0	0.0	0.0	0.0435	2.76E-4	3.93E-4	0.5638	0.0
TRAF1	CMTM2	0	ref_1000random	0.465502	0.324477	0	0.0	0.0	0.255	0.0	0.185	0.091	0.05575	0.056765	0.056724	0	0.0	0.0	0.0	0.0	5.33E-4	9.29E-4	0.5445	0.0
FAIM2	GINS3	0	ref_1000random	0.48962525	0.15167317	0	0.0	0.057	0.064	0.0	0.308	0.088	0.09331	0.855393	0.383313	0	0.0	0.0	0.0	0.2	2.04E-4	3.43E-4	0.4686	1.0
RPLP2	LGALS2	0	ref_1000random	0.429653	0.132439	0	0.3722019	0.20216002	0.4403738	0.0	0.887	0.687	0.05968	0.723207	0.693829	0	0.0	0.0	0.0	0.1176	0.009865	0.017465	0.4238	0.12161602
GJB3	IFT43	0	ref_1000random	0.346562	0.12406203	1	0.141	0.0	0.382	0.0	0.43130982	0.19942924	0.068477	0.002734	0.002733	0	0.0	0.0	0.0	0.0	2.2E-5	2.0E-5	0.522	0.0
SLC45A4	ERRFI1	0	ref_1000random	0.310264	0.123147	1	0.069	0.129	0.251	0.0	0.49	0.066	0.087251	0.051141	0.041962	0	0.0	0.0	0.0	0.1154	2.1E-5	3.5E-5	0.4332	0.0
ZBTB1	ZNF234	0	ref_1000random	0.21164942	0.038008653	0	0.508	0.0	1.0	0.0	0.416	0.312	0.068246	0.973424	0.973424	0	0.0	0.0	0.3333	0.7857	8.9702074E-4	0.0015444815	0.257	0.0
SNX4	COG8	0	ref_1000random	0.254855	0.035224	0	1.0	0.529	0.63	0.0	0.565	0.059	0.103556	0.011081	0.011043	0	0.245	0.0	0.0	0.20412658	1.75E-4	3.0E-6	0.4433	0.0
JARID2	IQCK	0	ref_1000random	0.4777972	0.21206936	1	0.39452747	0.19828752	0.39705038	0.0	1.173	0.777	0.071971	1.053795	0.94593	0	0.0	3.3894225E-4	9.1116247E-4	0.1053	1.5E-5	2.1E-5	0.6379	0.12416485
VSIG8	XIRP1	0	ref_1000random	0.282362	0.094453	0	0.22011569	0.07553825	0.2093188	0.0	0.32786486	0.1440449	0.144664	0.00316	0.00316	0	0.0	0.0	0.0	0.0	7.67E-4	0.001294	0.5162	0.010306924
SNCB	ZFP36L2	0	ref_1000random	0.331889	0.109827	1	0.237	0.328	0.806	0.0	1.015	0.143	0.112977	0.65463	0.258237	0	0.0	0.0	0.0	0.0	5.28E-4	7.78E-4	0.6485	0.16
CHRNA7	RNASE7	0	ref_1000random	0.438213	0.250929	1	0.224	0.141	0.34	0.0	0.507	0.311	0.096752	0.4374031	0.36715657	0	0.0	0.0	0.0	0.0	7.0E-6	8.0E-6	0.4679	0.0
TMEM14B	COX7B	0	ref_1000random	0.154946	0.013052	0	0.0	0.405	0.0	0.0	0.36403623	0.17504564	0.146572	0.65662	0.656618	0	0.0	0.0	0.0	0.1111	0.0011604816	0.0020583612	0.2209	0.0
GCC2	NUTM1	0	ref_1000random	0.3719342	0.14339788	0	0.24370435	0.1724636	0.39057705	0.0	0.36772105	0.17280082	0.105568	0.019447	0.007485	0	0.0	0.0	0.0	0.0	6.3E-5	1.03E-4	0.4483	0.05909608
TGM1	USP44	0	ref_1000random	0.56302	0.388604	1	0.502	0.351	0.416	0.0	0.435	0.009	0.051833	1.0E-6	1.0E-6	0	0.0	0.0	0.0667	0.0	2.5E-5	4.2E-5	0.4997	0.0
SRCIN1	CDC6	0	ref_1000random	0.6755336	0.26587555	1	0.719	0.294	0.577	0.0	0.8923867	0.43900752	0.052784	0.995506	0.995503	0	0.0	0.0	0.0	0.16139197	0.00109457	0.0016486691	0.4526	1.0
